Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
18,,Anolis bremeri,35582,35597,12.01,2,,,,Exact,0,"Anolis bremeri Barbour, 1914",Anolis bremeri,5V5LB,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis bremeri,
19,,Anolis confusus,35455,35472,11.93,2,,,,Exact,0,"Anolis confusus Estrada & Garrido, 1991",Anolis confusus,5V5N3,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis confusus,
20,,Anolis cooki,33483,33495,9.02,2,,,,Exact,0,"Anolis cooki Grant, 1931",Anolis cooki,66TN3,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis cooki,
21,,Anolis cristatellus,13376,13396,12.21,2,,,,Exact,0,"Anolis cristatellus Duméril & Bibron, 1837",Anolis cristatellus,66TN8,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis cristatellus,
22,,Anolis curvieri,34819,34834,12.18,2,,,,Fuzzy,1,"Anolis cuvieri Merrem, 1820",Anolis cuvieri,675MV,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis cuvieri,
23,,Anolis cuvieri,34673,34688,12.01,2,,,,Exact,0,"Anolis cuvieri Merrem, 1820",Anolis cuvieri,675MV,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis cuvieri,
24,,Anolis delafuentei,35767,35785,11.04,2,,,,Exact,0,"Anolis delafuentei Garrido, 1982",Anolis delafuentei,66TLY,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis delafuentei,
25,,Anolis ernestwilliamsi,12974,12998,9.80,2,,,,Exact,0,"Anolis ernestwilliamsi Lazell, 1983",Anolis ernestwilliamsi,66TNL,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis ernestwilliamsi,
26,,Anolis evermanni,32710,32727,11.03,2,,,,Exact,0,"Anolis evermanni Stejneger, 1904",Anolis evermanni,5V5NJ,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis evermanni,
27,,Anolis ferreus,34737,34751,11.58,2,,,,Exact,0,"Anolis ferreus (Cope, 1864)",Anolis ferreus,66TNP,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis ferreus,
28,,Anolis guafe,35437,35450,8.38,2,,,,Exact,0,"Anolis guafe Estrada & Garrido, 1991",Anolis guafe,675NB,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis guafe,
29,,Anolis gundlachi,13401,13419,10.98,2,,,,Exact,0,"Anolis gundlachi Peters, 1877",Anolis gundlachi,675NH,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis gundlachi,
30,,Anolis homolechis,35402,35420,8.44,2,,,,Exact,0,"Anolis homolechis (Cope, 1864)",Anolis homolechis,675P3,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis homolechis,
31,,Anolis imias,35353,35367,9.63,2,,,,Exact,0,"Anolis imias Ruibal & Williams, 1961",Anolis imias,675P7,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis imias,
32,,Anolis jubar,35388,35401,8.38,2,,,,Exact,0,"Anolis jubar Schwartz, 1968",Anolis jubar,5V5Q3,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis jubar,
33,,Anolis krugi,32629,32643,8.38,2,,,,Exact,0,"Anolis krugi Peters, 1877",Anolis krugi,67623,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis krugi,
34,,Anolis leachii,34756,34771,11.34,2,,,,Exact,0,"Anolis leachii Duméril & Bibron, 1837",Anolis leachii,5V5PP,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis leachii,
35,,Anolis lineatopus,33983,34000,11.46,2,,,,Exact,0,"Anolis lineatopus Gray, 1840",Anolis lineatopus,675PV,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis lineatopus,
36,,Anolis mestrei,35421,35436,10.97,2,,,,Exact,0,"Anolis mestrei Barbour & Ramsden, 1916",Anolis mestrei,5V5PG,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis mestrei,
37,,Anolis poncensis,12870,12888,11.33,2,,,,Exact,0,"Anolis poncensis Stejneger, 1904",Anolis poncensis,66TR6,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis poncensis,
38,,Anolis pulchellus,32644,32662,12.18,2,,,,Exact,0,"Anolis pulchellus Duméril & Bibron, 1837",Anolis pulchellus,67637,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis pulchellus,
39,,Anolis rubribarbus,35368,35387,11.24,2,,,,Exact,0,"Anolis rubribarbus Barbour & Ramsden, 1919",Anolis rubribarbus,5V62K,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis rubribarbus,
40,,Anolis sagrei,34005,34018,10.71,2,,,,Exact,0,"Anolis sagrei Duméril & Bibron, 1837",Anolis sagrei,5V5QJ,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis sagrei,
41,,Anolis stratulus,32732,32750,12.09,2,,,,Exact,0,"Anolis stratulus Cope, 1861",Anolis stratulus,675RR,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Dactyloidae|Anolis|Anolis stratulus,
42,,Vrba,5571,5575,1.47,1,,,,Exact,0,"Vrba Dworakowska, 1997",Vrba,8HSQS,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hemiptera|Cicadomorpha|Membracoidea|Cicadellidae|Typhlocybinae|Erythroneurini|Vrba,
