Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
17,,Lepidostroma rugaramae,10304,10326,11.61,2,,,,Exact,0,"Lepidostroma rugaramae (Eb. Fisch., Ertz, Killmann & Sérus.) Ertz, Eb. Fisch., Killmann, Sérus. & Lawrey",Lepidostroma rugaramae,3TDRR,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Agaricomycetes|Lepidostromatales|Lepidostromataceae|Lepidostroma|Lepidostroma rugaramae,
18,,Lepidostroma terricolens,1889,1914,12.89,2,,,,Exact,0,Lepidostroma terricolens Mägd. & S. Winkl.,Lepidostroma terricolens,3TDRS,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Agaricomycetes|Lepidostromatales|Lepidostromataceae|Lepidostroma|Lepidostroma terricolens,
19,,Lepidostroma vilgalysii,19,43,13.19,2,,,,Exact,0,Lepidostroma vilgalysii B.P. Hodk.,Lepidostroma vilgalysii,3TDRT,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Agaricomycetes|Lepidostromatales|Lepidostromataceae|Lepidostroma|Lepidostroma vilgalysii,
20,,Lepidostromataceae,508,526,4.44,1,,,,Exact,0,Lepidostromataceae,Lepidostromataceae,BWS,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Agaricomycetes|Lepidostromatales|Lepidostromataceae,
21,,Marta,26917,26922,3.31,1,,,,Exact,0,"Marta Gervais, 1870",Marta,urn:lsid:irmng.org:taxname:1437689,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Mammalia|Carnivora|Mustelidae|Martes,
22,,Morphological,2927,2940,1.51,1,,,,Exact,0,Morphological,Morphological,3009798,168,ION,,
23,,Multiclavula,25772,25784,5.74,1,,,,Exact,0,Multiclavula,Multiclavula,5VN9,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Agaricomycetes|Cantharellales|Cantharellaceae|Multiclavula,
24,,Parmelia barrenoae,26086,26105,11.00,2,,,,Exact,0,"Parmelia barrenoae Divakar, M.C. Molina & A. Crespo",Parmelia barrenoae,4DNKS,1,Catalogue of Life,Biota|Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Parmeliaceae|Parmelia|Parmelia barrenoae,
25,,Peltula,23762,23771,4.82,1,,,,Exact,0,Peltula,Peltula,6KHY,1,Catalogue of Life,Biota|Fungi|Ascomycota|Lichinomycetes|Lichinales|Peltulaceae|Peltula,
26,,Peltula inversa,25375,25390,10.92,2,,,,Exact,0,Peltula inversa Büdel & M. Schultz,Peltula inversa,76FZZ,1,Catalogue of Life,Biota|Fungi|Ascomycota|Lichinomycetes|Lichinales|Peltulaceae|Peltula|Peltula inversa,
27,,Pinus montezumae,10692,10708,10.57,2,,,,Exact,0,Pinus montezumae Lamb.,Pinus montezumae,4J2CF,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Pinus|Pinus montezumae,
