Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
27,,Bacillus licheniformis,35193,35215,12.23,2,,,,Exact,0,"Bacillus licheniformis (Weigmann, 1898) Chester, 1901",Bacillus licheniformis,K8T9,1,Catalogue of Life,Biota|Bacteria|Posibacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus licheniformis,
28,,Bacillus subtilis,35216,35233,12.67,2,,,,Exact,0,"Bacillus subtilis (Ehrenberg, 1835) Cohn, 1872",Bacillus subtilis,K8WV,1,Catalogue of Life,Biota|Bacteria|Posibacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus subtilis,
29,,Bacteroidetes,35349,35362,2.57,1,,,,Exact,0,"Bacteroidetes Krieg et al., 2012",Bacteroidetes,622B8,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Bacteroidetes,
30,,Bartonella bacilliformis,45173,45197,12.61,2,,,,Exact,0,"Bartonella bacilliformis (Strong et al., 1913) Strong et al., 1915",Bartonella bacilliformis,KSQH,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bartonellaceae|Bartonella|Bartonella bacilliformis,
31,,Beijerinckia,28455,28468,5.02,1,,,,Exact,0,"Beijerinckia Derx, 1950",Beijerinckia,396P,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Beijerinckiaceae|Beijerinckia,
32,,Beijerinckia derxii,35378,35397,10.69,2,,,,Exact,0,"Beijerinckia derxii Tchan, 1957",Beijerinckia derxii,68FJ4,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Beijerinckiaceae|Beijerinckia|Beijerinckia derxii,
33,,Beijerinckia derxii subsp. derxii,35398,35431,17.75,3,,,,Exact,0,"Beijerinckia derxii subsp. derxii Tchan, 1957",Beijerinckia derxii derxii,7JFDJ,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Beijerinckiaceae|Beijerinckia|Beijerinckia derxii|Beijerinckia derxii derxii,
34,,Beijerinckia indica,35432,35451,12.23,2,,,,Exact,0,"Beijerinckia indica (Starkey & De, 1939) Derx, 1950",Beijerinckia indica,L92D,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Beijerinckiaceae|Beijerinckia|Beijerinckia indica,
35,,Beijerinckiaceae,23783,23800,4.84,1,,,,Exact,0,"Beijerinckiaceae Garrity et al., 2006",Beijerinckiaceae,75J,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Beijerinckiaceae,
36,,Blastobacter denitrificans,45238,45264,9.29,2,,,,Exact,0,"Blastobacter denitrificans Hirsch & Müller, 1986",Blastobacter denitrificans,M2CM,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium|Bradyrhizobium denitrificans,
37,,Blastochloris sulfoviridis,45265,45291,10.89,2,,,,Exact,0,"Blastochloris sulfoviridis (Keppen & Gorlenko, 1975) Hiraishi, 1997",Blastochloris sulfoviridis,M2J8,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Blastochloris|Blastochloris sulfoviridis,
38,,Blastochloris viridis,45300,45321,10.47,2,,,,Exact,0,"Blastochloris viridis (Drews & Giesbrecht, 1966) Hiraishi, 1997",Blastochloris viridis,M2J9,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Blastochloris|Blastochloris viridis,
39,,Bosea thiooxidans,45330,45347,9.50,2,,,,Exact,0,"Bosea thiooxidans Das et al., 1996",Bosea thiooxidans,68P25,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bosea|Bosea thiooxidans,
40,,Bradyrhizobium,35475,35489,5.70,1,,,,Exact,0,"Bradyrhizobium Jordan, 1982",Bradyrhizobium,3CR4,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium,
41,,Bradyrhizobium elkanii,35452,35474,12.93,2,,,,Exact,0,"Bradyrhizobium elkanii Kuykendall et al., 1993",Bradyrhizobium elkanii,6942Z,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium|Bradyrhizobium elkanii,
42,,Bradyrhizobium japonicum,45371,45395,9.36,2,,,,Exact,0,"Bradyrhizobium japonicum (Kirchner, 1896) Jordan, 1982",Bradyrhizobium japonicum,N5FG,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium|Bradyrhizobium japonicum,
43,,Bradyrhizobium lupini,45396,45417,11.94,2,,,,Exact,0,Bradyrhizobium lupini,Bradyrhizobium lupini,47181853,12,EOL,,
44,,Brucella melitensis,45418,45437,11.66,2,,,,Exact,0,"Brucella melitensis (Hughes, 1893) Meyer and Shaw, 1920 emend. Verger et al., 1985",Brucella melitensis,960160,3,ITIS,Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Brucellaceae|Brucella|Brucella melitensis,
45,,Brucellaceae,1314,1327,4.55,1,,,,Exact,0,"Brucellaceae Breed et al., 1957",Brucellaceae,622H6,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Brucellaceae,
46,,Burkholderia caledonica,35500,35523,13.03,2,,,,Exact,0,"Burkholderia caledonica Coenye et al., 2001",Burkholderia caledonica,NXH4,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia caledonica,
47,,Burkholderia caribensis,35524,35547,11.96,2,,,,Exact,0,"Burkholderia caribensis Achouak et al., 1999",Burkholderia caribensis,NXH5,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia caribensis,
48,,Burkholderia fungorum,35548,35569,8.88,2,,,,Exact,0,"Burkholderia fungorum Coenye et al., 2001",Burkholderia fungorum,NXHF,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia fungorum,
49,,Burkholderia gladioli,35570,35591,10.96,2,,,,Exact,0,"Burkholderia gladioli (Severini, 1913) Yabuuchi et al., 1993",Burkholderia gladioli,NXHH,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia gladioli,
50,,Burkholderia vietnamiensis,35592,35618,12.12,2,,,,Exact,0,"Burkholderia vietnamiensis Gillis et al., 1995",Burkholderia vietnamiensis,NXJW,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia vietnamiensis,
51,,C. cryptochlorophaea,9250,9270,7.23,2,,,,NoMatch,,,,,,,,
52,,C. peziziformis,9306,9321,6.86,2,,,,NoMatch,,,,,,,,
53,,C. subtenuis,9330,9342,5.90,2,,,,NoMatch,,,,,,,,
54,,Caulobacter vibrioides,35650,35672,9.84,2,,,,Exact,0,"Caulobacter vibrioides Henrici & Johnson, 1935",Caulobacter vibrioides,RX97,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Caulobacter|Caulobacter vibrioides,
55,,Chelatococcus asaccharovorans,45442,45471,11.18,2,,,,Exact,0,"Chelatococcus asaccharovorans Auling et al., 1993",Chelatococcus asaccharovorans,69R6L,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Beijerinckiaceae|Chelatococcus|Chelatococcus asaccharovorans,
56,,Cladonia,8719,8727,3.85,1,,,,Exact,0,Cladonia,Cladonia,62LF9,1,Catalogue of Life,Biota|Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Cladoniaceae|Cladonia,
57,,Cladonia arbuscula,23388,23407,10.72,2,,,,Exact,0,Cladonia arbuscula (Wallr.) Flot.,Cladonia arbuscula,5YWCX,1,Catalogue of Life,Biota|Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Cladoniaceae|Cladonia|Cladonia arbuscula|Cladonia arbuscula arbuscula,
58,,Cladonia cristatella,9205,9225,11.58,2,,,,Exact,0,Cladonia cristatella Tuck. 1858,Cladonia cristatella,382813,5,Index Fungorum,Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Cladoniaceae|Cladonia cristatella,
59,,Cladonia cryptochlorophaea,41293,41319,11.49,2,,,,Exact,0,Cladonia cryptochlorophaea Asahina,Cladonia cryptochlorophaea,5YWDT,1,Catalogue of Life,Biota|Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Cladoniaceae|Cladonia|Cladonia cryptochlorophaea,
60,,Cladonia peziziformis,41205,41226,11.11,2,,,,Exact,0,Cladonia peziziformis (With.) J.R. Laundon,Cladonia peziziformis,VPK5,1,Catalogue of Life,Biota|Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Cladoniaceae|Cladonia|Cladonia peziziformis,
61,,Cladonia subtenuis,41354,41372,10.16,2,,,,Exact,0,Cladonia subtenuis (Abbayes) Mattick 1940,Cladonia subtenuis,543043,5,Index Fungorum,Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Cladoniaceae|Cladonia subtenuis,
62,,Clostridium acetobutylicum,35673,35699,12.84,2,,,,Exact,0,"Clostridium acetobutylicum McCoy et al., 1926 emend. Keis et al., 2001",Clostridium acetobutylicum,960726,3,ITIS,Bacteria|Posibacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium acetobutylicum,
63,,Clostridium botulinum,35700,35721,12.68,2,,,,Exact,0,"Clostridium botulinum (van Ermengem, 1896) Bergey et al., 1923",Clostridium botulinum,WBL8,1,Catalogue of Life,Biota|Bacteria|Posibacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum,
64,,Clostridium perfringens,35722,35745,12.24,2,,,,Exact,0,"Clostridium perfringens (Veillon & Zuber, 1898) Hauduroy et al., 1937",Clostridium perfringens,WBPG,1,Catalogue of Life,Biota|Bacteria|Posibacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium perfringens,
65,,Cryptobacterium,40220,40235,6.20,1,,,,Exact,0,"Cryptobacterium Nakazawa et al., 1999",Cryptobacterium,3WG5,1,Catalogue of Life,Biota|Bacteria|Posibacteria|Actinobacteria|Coriobacteridae|Coriobacteriales|Coriobacterineae|Coriobacteriaceae|Cryptobacterium,
66,,Cryptobacterium curtum,35766,35788,13.38,2,,,,Exact,0,"Cryptobacterium curtum Nakazawa et al., 1999",Cryptobacterium curtum,6BKXY,1,Catalogue of Life,Biota|Bacteria|Posibacteria|Actinobacteria|Coriobacteridae|Coriobacteriales|Coriobacterineae|Coriobacteriaceae|Cryptobacterium|Cryptobacterium curtum,
67,,Curtobacterium flaccumfaciens pv. flaccumfaciens,35789,35837,23.18,3,,,,Exact,0,Curtobacterium flaccumfaciens pv. flaccumfaciens,Curtobacterium flaccumfaciens flaccumfaciens,33950,179,Open Tree of Life,||Bacteria|Actinobacteraeota|Actinobacteria|Micrococcales|Microbacteriaceae|Curtobacterium|Curtobacterium flaccumfaciens,
68,,Cyanobacteria,756,769,4.59,1,,,,Exact,0,"Cyanobacteria Cavalier-Smith, 2002",Cyanobacteria,3R,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Cyanobacteria,
69,,Cytophaga,40247,40256,4.12,1,,,,Exact,0,Cytophaga Winogradsky 1929,Cytophaga,24120,5,Index Fungorum,,
70,,Desulfobacter postgatei,35838,35861,9.21,2,,,,Exact,0,"Desulfobacter postgatei Widdel, 1981",Desulfobacter postgatei,354LT,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Deltaproteobacteria|Desulfobacterales|Desulfobacteraceae|Desulfobacter|Desulfobacter postgatei,
71,,E. coli,8855,8862,3.82,2,,,,NoMatch,,,,,,,,
72,,Enterococcus faecalis,35862,35883,12.35,2,,,,Exact,0,"Enterococcus faecalis (Andrewes & Horder, 1906) Schleifer & Kilpper-Bälz, 1984",Enterococcus faecalis,39Y25,1,Catalogue of Life,Biota|Bacteria|Posibacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus faecalis,
73,,Entomoplasma somnilux,35884,35905,9.62,2,,,,Exact,0,"Entomoplasma somnilux (Williamson et al., 1990) Tully et al., 1993",Entomoplasma somnilux,6FG49,1,Catalogue of Life,Biota|Bacteria|Posibacteria|Tenericutes|Entomoplasmatales|Entomoplasmataceae|Entomoplasma|Entomoplasma somnilux,
74,,Escherichia coli,35906,35922,9.68,2,,,,Exact,0,"Escherichia coli (Migula, 1895) Castellani & Chalmers, 1919",Escherichia coli,3BGTD,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Escherichia|Escherichia coli,
75,,Fibrobacter intestinalis,35923,35947,10.93,2,,,,Exact,0,"Fibrobacter intestinalis Montgomery et al., 1988",Fibrobacter intestinalis,6HV3T,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Fibrobacteres|Fibrobacteria|Fibrobacterales|Fibrobacteraceae|Fibrobacter|Fibrobacter intestinalis,
76,,Fibrobacter succinogenes,35948,35972,7.96,2,,,,Exact,0,"Fibrobacter succinogenes (Hungate, 1950) Montgomery et al., 1988",Fibrobacter succinogenes,6HV45,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Fibrobacteres|Fibrobacteria|Fibrobacterales|Fibrobacteraceae|Fibrobacter|Fibrobacter succinogenes,
77,,Fibrobacteres,40334,40347,3.21,1,,,,Exact,0,"Fibrobacteres Garrity & Holt, 2012",Fibrobacteres,4D,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Fibrobacteres,
78,,Flavobacterium mizutaii,35973,35996,11.02,2,,,,Exact,0,"Flavobacterium mizutaii (Yabuuchi et al., 1983) Holmes et al., 1988",Flavobacterium mizutaii,6J9FD,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Sphingobacterium|Sphingobacterium mizutaii,
79,,Flavoparmelia caperata,9351,9373,14.06,2,,,,Exact,0,Flavoparmelia caperata (L.) Hale,Flavoparmelia caperata,6J9K5,1,Catalogue of Life,Biota|Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Parmeliaceae|Flavoparmelia|Flavoparmelia caperata,
80,,Frankia,35997,36004,4.10,1,,,,Exact,0,"Frankia Brunchorst, 1886",Frankia,4KZK,1,Catalogue of Life,Biota|Bacteria|Posibacteria|Actinobacteria|Actinobacteridae|Actinomycetales|Frankineae|Frankiaceae|Frankia,
81,,Gammaproteobacteria,22002,22022,5.06,1,,,,Exact,0,"Gammaproteobacteria Garrity et al., 2005",Gammaproteobacteria,BQ,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Gammaproteobacteria,
82,,Geothermobacterium,40402,40420,5.59,1,,,,Exact,0,Geothermobacterium,Geothermobacterium,895291,2,Wikispecies,,
83,,Geothermobacterium ferrireducens,36046,36078,12.61,2,,,,Exact,0,Geothermobacterium ferrireducens,Geothermobacterium ferrireducens,407774,179,Open Tree of Life,||Bacteria|Thermodesulfobacteria|Thermodesulfobacteria|Thermodesulfobacteriales|Thermodesulfobacteriaceae|Caldimicrobium|Geothermobacterium ferrireducens,
84,,Gluconacetobacter diazotrophicus,36079,36111,11.12,2,,,,Exact,0,"Gluconacetobacter diazotrophicus (Gillis et al., 1989) Yamada et al., 1998",Gluconacetobacter diazotrophicus,6KLDG,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Gluconacetobacter|Gluconacetobacter diazotrophicus,
85,,Gluconacetobacter hansenii,36112,36138,10.75,2,,,,Exact,0,"Gluconacetobacter hansenii (Gosselé et al., 1983) Yamada et al., 1998 emend. Lisdiyanti et al., 2006",Gluconacetobacter hansenii,961949,3,ITIS,Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Gluconacetobacter|Gluconacetobacter hansenii,
86,,Helicobacter pylori,36166,36185,8.57,2,,,,Exact,0,"Helicobacter pylori (Marshall et al., 1985) Goodwin et al., 1989",Helicobacter pylori,3K7WZ,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Helicobacteraceae|Helicobacter|Helicobacter pylori,
87,,Holophaga,40499,40508,4.12,1,,,,Exact,0,"Holophaga Liesack et al., 1995",Holophaga,4Y2D,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Acidobacteria|Holophagae|Holophagales|Holophagaceae|Holophaga,
88,,Hyphomicrobium facile subsp. tolerans,45472,45509,15.34,3,,,,Exact,0,"Hyphomicrobium facile subsp. tolerans Hirsch, 1989",Hyphomicrobium facile tolerans,5J32D,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Hyphomicrobium|Hyphomicrobium facile|Hyphomicrobium facile tolerans,
89,,Hyphomicrobium hollandicum,45521,45547,13.34,2,,,,Exact,0,"Hyphomicrobium hollandicum Hirsch, 1989",Hyphomicrobium hollandicum,3NSLB,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Hyphomicrobium|Hyphomicrobium hollandicum,
90,,Hyphomicrobium zavarzinii,45560,45585,13.33,2,,,,Exact,0,"Hyphomicrobium zavarzinii Hirsch, 1989",Hyphomicrobium zavarzinii,3NSLH,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Hyphomicrobium|Hyphomicrobium zavarzinii,
91,,Lactobacillus johnsonii,36206,36229,13.11,2,,,,Exact,0,"Lactobacillus johnsonii Fujisawa et al., 1992",Lactobacillus johnsonii,3RSS5,1,Catalogue of Life,Biota|Bacteria|Posibacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus johnsonii,
