Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
35,,Heterodera schachtii,31200,31221,12.70,2,,,,Exact,0,"Heterodera schachtii A. Schmidt, 1871",Heterodera schachtii,88CB2,1,Catalogue of Life,Biota|Animalia|Nematoda|Chromadorea|Chromadoria|Rhabditida|Tylenchina|Tylenchomorpha|Tylenchoidea|Heteroderidae|Heteroderinae|Heterodera|Heterodera schachtii,
36,,Heterorhabditis bacteriophora,57922,57951,12.94,2,,,,Exact,0,"Heterorhabditis bacteriophora Poinar, 1976",Heterorhabditis bacteriophora,8PMMP,1,Catalogue of Life,Biota|Animalia|Nematoda|Chromadorea|Chromadoria|Rhabditida|Rhabditina|Rhabditomorpha|Rhabditoidea|Rhabditidae|Rhabditinae|Heterorhabditis|Heterorhabditis bacteriophora,
37,,Iflaviridae,31797,31808,4.91,1,,,,Exact,0,Iflaviridae,Iflaviridae,BDH,1,Catalogue of Life,Biota||Pisuviricota|Pisoniviricetes|Picornavirales|Iflaviridae,
38,,L. sigmodontis,49578,49593,6.97,2,,,,NoMatch,,,,,,,,
39,,Litomosoides sigmodontis,47701,47726,11.44,2,,,,Exact,0,Litomosoides sigmodontis,Litomosoides sigmodontis,7029741,11,GBIF Backbone Taxonomy,Animalia|Nematoda|Chromadorea|Rhabditida|Onchocercidae|Litomosoides|Litomosoides sigmodontis,
40,,M. hapla,1839,1848,4.31,2,,,,NoMatch,,,,,,,,
41,,M. incognita,1821,1834,6.38,2,,,,NoMatch,,,,,,,,
42,,Meloidogyne,20660,20672,4.21,1,,,,Exact,0,"Meloidogyne Goeldi, 1892",Meloidogyne,87HBK,1,Catalogue of Life,Biota|Animalia|Nematoda|Chromadorea|Chromadoria|Rhabditida|Tylenchina|Tylenchomorpha|Tylenchoidea|Meloidogynidae|Meloidogyne,
43,,Meloidogyne hapla,1263,1280,8.92,2,,,,Exact,0,Meloidogyne hapla,Meloidogyne hapla,63581,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Nematoda|Chromadorea|Tylenchida|Heteroderidae|Meloidogyne|Meloidogyne hapla,
44,,Meloidogyne incognita,1220,1241,10.99,2,,,,Exact,0,"Meloidogyne incognita (Kofoid & White, 1919) Chitwood, 1949",Meloidogyne incognita,8GCCK,1,Catalogue of Life,Biota|Animalia|Nematoda|Chromadorea|Chromadoria|Rhabditida|Tylenchina|Tylenchomorpha|Tylenchoidea|Meloidogynidae|Meloidogyne|Meloidogyne incognita,
45,,Meloidogyne paranaensis,48438,48461,11.19,2,,,,Exact,0,"Meloidogyne paranaensis Carneiro, Carneiro, Abrantes, Santos & Almeida, 1996",Meloidogyne paranaensis,7024725,11,GBIF Backbone Taxonomy,Animalia|Nematoda|Chromadorea|Rhabditida|Meloidogynidae|Meloidogyne|Meloidogyne paranaensis,
46,,Metazoa,4775,4782,1.64,1,,,,Exact,0,Metazoa,Metazoa,urn:lsid:marinespecies.org:taxname:1486573,9,WoRMS,Biota|Animalia,
47,,N. brasiliensis,48328,48343,6.43,2,,,,NoMatch,,,,,,,,
48,,Nanos,40398,40403,3.17,1,,,,Exact,0,"Nanos Westwood, 1842",Nanos,5XHK,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Coleoptera|Scarabaeoidea|Scarabaeidae|Scarabaeinae|Epilissini|Nanos,
49,,Necator americanus,57880,57898,9.40,2,,,,Exact,0,Necator americanus,Necator americanus,63962,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Nematoda|Chromadorea|Strongylida|Uncinariidae|Necator|Necator americanus,
50,,Nematoda,15015,15024,3.68,1,,,,Exact,0,Nematoda,Nematoda,NM,1,Catalogue of Life,Biota|Animalia|Nematoda,
51,,Nippostrongylus brasiliensis,45246,45274,13.21,2,,,,Exact,0,Nippostrongylus brasiliensis Travassos 1914,Nippostrongylus brasiliensis,03CE87A4D302FFCCEF909B72FD7522AF,194,Plazi,,
52,,Onchocerca,47727,47737,4.01,1,,,,Exact,0,"Onchocerca Diesing, 1841",Onchocerca,urn:lsid:irmng.org:taxname:1098396,181,IRMNG,Biota|Animalia|Nematoda|Chromadorea|Spirurida|Filariidae|Onchocerca,
53,,Onchocerca flexuosa,47822,47843,11.70,2,,,,Exact,0,"Onchocerca flexuosa (Wedl, 1956)",Onchocerca flexuosa,4557119,11,GBIF Backbone Taxonomy,Animalia|Nematoda|Chromadorea|Rhabditida|Onchocercidae|Onchocerca|Onchocerca flexuosa,
54,,Onchocerca volvulus,47747,47766,7.64,2,,,,Exact,0,"Onchocerca volvulus Leuckart, 1893",Onchocerca volvulus,7031770,11,GBIF Backbone Taxonomy,Animalia|Nematoda|Chromadorea|Rhabditida|Onchocercidae|Onchocerca|Onchocerca volvulus,
55,,Onchocercinae,56467,56481,4.42,1,,,,Exact,0,"Onchocercinae Leiper, 1911",Onchocercinae,8FZLC,1,Catalogue of Life,Biota|Animalia|Nematoda|Chromadorea|Chromadoria|Rhabditida|Spirurina|Spiruromorpha|Filarioidea|Onchocercidae|Onchocercinae,
56,,P. hawaiiensis,40822,40836,6.58,2,,,,NoMatch,,,,,,,,
57,,P. pacificus,13952,13964,7.11,2,,,,NoMatch,,,,,,,,
58,,Parhyale hawaiensis,41856,41877,9.84,2,,,,Exact,0,"Parhyale hawaiensis (Dana, 1853)",Parhyale hawaiensis,4DLXK,1,Catalogue of Life,Biota|Animalia|Arthropoda|Malacostraca|Amphipoda|Senticaudata|Talitrida|Talitridira|Hyaloidea|Hyalidae|Hyalinae|Parhyale|Parhyale hawaiensis,
59,,Parhyale hawaiiensis,40376,40397,10.02,2,,,,Exact,0,Parhyale hawaiiensis,Parhyale hawaiiensis,98906346,169,uBio NameBank,|Parhyale hawaiiensis,
60,,Picornavirales,31344,31359,2.78,1,,,,Exact,0,Picornavirales,Picornavirales,623FB,1,Catalogue of Life,Biota||Pisuviricota|Pisoniviricetes|Picornavirales,
61,,Picornaviridae,32004,32018,5.11,1,,,,Exact,0,Picornaviridae,Picornaviridae,625LB,1,Catalogue of Life,Biota||Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae,
62,,Polypedilum vanderplanki,38715,38740,10.07,2,,,,Exact,0,"Polypedilum vanderplanki Hinton, 1951",Polypedilum vanderplanki,4LDP4,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Diptera|Chironomidae|Chironominae|Chironomini|Polypedilum|Polypedilum vanderplanki,
63,,Pristionchus pacificus,1106,1128,11.67,2,,,,Exact,0,"Pristionchus pacificus Sommer, Carta, Kim & Sternberg, 1996",Pristionchus pacificus,8GH68,1,Catalogue of Life,Biota|Animalia|Nematoda|Chromadorea|Chromadoria|Rhabditida|Rhabditina|Diplogasteromorpha|Diplogasteroidea|Diplogastridae|Pristionchus|Pristionchus pacificus,
64,,Protozoa,28710,28719,1.84,1,,,,Exact,0,Protozoa,Protozoa,Z,1,Catalogue of Life,Biota|Protozoa,
65,,Roseibium,53400,53410,5.42,1,,,,Exact,0,"Roseibium Suzuki, Muroga, Takahama & Nishimura, 2000",Roseibium,urn:lsid:marinespecies.org:taxname:567948,9,WoRMS,Biota|Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Roseibium,
66,,S. ratti,50250,50261,4.61,2,,,,NoMatch,,,,,,,,
67,,Secoviridae,31827,31838,4.91,1,,,,Exact,0,Secoviridae,Secoviridae,G6W,1,Catalogue of Life,Biota||Pisuviricota|Pisoniviricetes|Picornavirales|Secoviridae,
68,,Strongylida,20644,20655,3.95,1,,,,Exact,0,"Strongylida Molin, 1861",Strongylida,87BVX,1,Catalogue of Life,Biota|Animalia|Nematoda|Chromadorea|Chromadoria|Strongylida,
69,,Strongyloides,50569,50583,4.06,1,,,,Exact,0,"Strongyloides Grassi, 1879",Strongyloides,urn:lsid:irmng.org:taxname:1062667,181,IRMNG,Biota|Animalia|Nematoda|Chromadorea|Panagrolaimida|Strongyloididae|Strongyloides,
70,,Strongyloides ratti,48753,48772,9.07,2,,,,Exact,0,"Strongyloides ratti Sandground, 1925",Strongyloides ratti,4558535,11,GBIF Backbone Taxonomy,Animalia|Nematoda|Chromadorea|Rhabditida|Strongyloididae|Strongyloides|Strongyloides ratti,
71,,Strongyloidoidea,56446,56462,5.00,1,,,,Exact,0,"Strongyloidoidea Chitwood & McIntosh, 1934",Strongyloidoidea,8FZDZ,1,Catalogue of Life,Biota|Animalia|Nematoda|Chromadorea|Chromadoria|Rhabditida|Tylenchina|Panagrolaimomorpha|Strongyloidoidea,
72,,T. spiralis,1788,1800,7.41,2,,,,NoMatch,,,,,,,,
73,,Trichinella spiralis,1309,1329,13.19,2,,,,Exact,0,Trichinella spiralis,Trichinella spiralis,123833,2,Wikispecies,,
74,,Tylenchida,24544,24554,3.80,1,,,,Exact,0,Tylenchida,Tylenchida,62385,1,Catalogue of Life,Biota|Animalia|Nematoda|Chromadorea|Chromadoria|Tylenchida,
75,,Tylenchina,26874,26884,3.47,1,,,,Exact,0,"Tylenchina (Chitwood, 1950)",Tylenchina,8FZBB,1,Catalogue of Life,Biota|Animalia|Nematoda|Chromadorea|Chromadoria|Rhabditida|Tylenchina,
76,,Viridiplantae,28875,28888,3.49,1,,,,Exact,0,"Viridiplantae Cavalier-Smith, 1981",Viridiplantae,urn:lsid:marinespecies.org:taxname:368663,9,WoRMS,Biota|Plantae|Viridiplantae,
77,,W. bancrofti,49677,49690,4.42,2,,,,NoMatch,,,,,,,,
78,,Wolbachia,46398,46407,5.38,1,,,,Exact,0,"Wolbachia Hertig, 1936",Wolbachia,885S,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales|Anaplasmataceae|Wolbachia,
79,,Wuchereria bancrofti,47771,47792,9.63,2,,,,Exact,0,"Wuchereria bancrofti (Cobbold, 1877)",Wuchereria bancrofti,2284455,11,GBIF Backbone Taxonomy,Animalia|Nematoda|Chromadorea|Rhabditida|Onchocercidae|Wuchereria|Wuchereria bancrofti,
